category,title,price,link
Комп'ютерна техніка,Ноутбук HP 255R G10 (B39ZGAT) Turbo Silver / 15.6” IPS Full HD / AMD Ryzen 5 7535U / RAM 16 ГБ / SSD 512 ГБ,"24 999
28 999
22 222",https://rozetka.com.ua/ua/hp-b39zgat/p570920950/
Комп'ютерна техніка,"Ноутбук MSI Thin 15 B13UC (B13UC-3410XUA) Cosmos Gray / 15.6"" IPS Full HD 144 Гц / Intel Core i5-13420H / RAM 16 ГБ / SSD 512 ГБ / GeForce RTX 3050, 4 ГБ","35 999
36 999
34 999",https://rozetka.com.ua/ua/msi-b13uc-3410xua/p559285131/
Комп'ютерна техніка,"Ноутбук ASUS TUF Gaming A16 FA607NUG-RL206 (90NR0MU3-M00CW0) Mecha Gray / 16"" IPS WUXGA 144 Гц / AMD Ryzen 7 7445HS / RAM 16 ГБ / SSD 1 ТБ / RTX 4050, 6 ГБ (TDP 140 Вт) / Зарядка по USB","59 999
52 999",https://rozetka.com.ua/ua/asus-90nr0mu3-m00cw0/p576735706/
Комп'ютерна техніка,"Ноутбук HP 15-fd1160ua (C9NC4EA) Moonlight Blue / 15.6"" IPS FHD / Intel Core 5 120U / RAM 16 ГБ / SSD 512 ГБ","36 799
34 959",https://rozetka.com.ua/ua/hp-c9nc4ea/p562261785/
Комп'ютерна техніка,"Ноутбук Acer Aspire Lite AL15-46P-R9LE (NX.JXVEU.003) Light Silver / 15.6"" IPS / AMD Ryzen 3 5400U / RAM 8 ГБ / SSD 512 ГБ","20 999
17 999",https://rozetka.com.ua/ua/acer-nxjxveu003/p575705686/
Комп'ютерна техніка,"Ноутбук Lenovo LOQ 15IRX9 (83DV01EYRA) Luna Grey / Intel Core i5-13450HX / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050, 6 ГБ (TDP 95 Вт)","54 999
45 999",https://rozetka.com.ua/ua/lenovo-83dv01eyra/p569700793/
Комп'ютерна техніка,"Ноутбук MSI Cyborg 15 B13W (B13WFKG-1034XUA) Translucent Black / 15.6"" IPS Full HD 144 Гц / Intel Core i7-13620H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 5060, 8 ГБ","72 999
66 999",https://rozetka.com.ua/ua/msi-b13wfkg-1034xua/p582218209/
Комп'ютерна техніка,"Ноутбук Acer Nitro V 15 AI ANV15-42-R6CH (NH.U31EU.00D) Obsidian Black / 15.6"" IPS 165 Гц / AMD Ryzen 7 7445HS / RAM 16 ГБ / SSD 1 ТБ / RTX 4050, 6 ГБ (TDP 75 Вт)","55 999
48 999",https://rozetka.com.ua/ua/acer-nhu31eu00d/p576923968/
Комп'ютерна техніка,"Ноутбук ASUS Vivobook S16 S3607VA-RP095 (90NB1672-M00730) Matte Gray / 16"" IPS WUXGA 144 Гц / Intel Core 5 210H / RAM 16 ГБ / SSD 512 ГБ","39 999
32 999",https://rozetka.com.ua/ua/asus-90nb1672-m00730/p553409139/
Комп'ютерна техніка,Ноутбук HP 255R G10 (CV4Q0AT) Turbo Silver / 15.6” SVA / AMD Ryzen 5 7535U / RAM 16 ГБ / SSD 512 ГБ,"23 999
28 999
22 799",https://rozetka.com.ua/ua/hp-cv4q0at/p569726545/
